locMergedLongLatCarr.TICKET_FARE,locMergedLongLatCarr.Carrier_Frequency_Normalized,locMergedLongLatCarr.Destin_Normalized,locMergedLongLatCarr.Origin_Normalized,locMergedLongLatCarr.Base_Fare_Normalized,locMergedLongLatCarr.Month_Standardization,locMergedLongLatCarr.DAYS_Standardized,locMergedLongLatCarr.Seats_Normalized,locMergedLongLatCarr.DATE_OF_TRAVEL,locMergedLongLatCarr.DATE_OF_PRICEFALL,locMergedLongLatCarr.Carrier_Name,locMergedLongLatCarr.Origin_Loc_Name,locMergedLongLatCarr.Dest_Loc_Name,locMergedLongLatCarr.Origin_Lat,locMergedLongLatCarr.Origin_Long,locMergedLongLatCarr.Destination_Lat,locMergedLongLatCarr.Destination_Long,locMergedLongLatCarr.MONTH_OF_TRAVEL,DAY_OF_TRAVEL,locMergedLongLatCarr.MONTH_OF_PRICEFALL,DAY_OF_PRICEFALL
193.4149053,0.790489189,-0.843730151,0.522203479,1.170374752,-0.499776,0.211139467,0.268904917,4/22/2015,4/19/2015,United Airlines,San Francisco CA,Houston TX,37.61888889,-122.375,29.98333333,-95.34,4,22,4,19
149.1469183,0.790489189,-0.843730151,-0.466793636,0.088522536,0.000138,0.049216333,0.183691885,2/17/2015,2/3/2015,United Airlines,Phoenix AZ,Houston TX,33.43611111,-112.0094444,29.98333333,-95.34,2,17,2,3
52.15647326,2.572159985,-0.914665085,3.86734078,-0.858025853,0.500138,-0.317450333,-0.445380797,3/6/2015,2/26/2015,Delta Airlines,Huntsville AL,Atlanta GA,34.64277778,-86.77555556,33.64083333,-84.42722222,3,6,2,26
67.2517861,-0.504041969,-0.228960728,2.616550311,-0.858025853,-0.499862,0.149216333,0.073416195,1/20/2015,11/21/2014,Alaska Airlines,Palm Springs CA,San Francisco CA,33.82666667,-116.505,37.61888889,-122.375,1,20,11,21
200.0372124,1.4575735,-0.299895661,-0.961292193,1.360634353,0.500138,0.049216333,-0.382724155,3/17/2015,2/13/2015,Southwest Airlines,Los Angeles CA,Chicago IL,33.9425,-118.4080556,41.785,-87.75194444,3,17,2,13
82.34709893,2.572159985,-0.654570329,0.725820532,-0.858025853,0.500138,-0.184117,0.176173088,3/10/2015,1/29/2015,Delta Airlines,Nashville TN,Detroit MI,36.12666667,-86.68194444,42.21666667,-83.34444444,3,10,1,29
93.12946524,0.790489189,-0.843730151,-0.205000282,-0.858025853,0.000138,-0.217450333,-0.259917138,2/9/2015,11/1/2014,United Airlines,New Orleans LA,Houston TX,29.99111111,-90.25138889,29.98333333,-95.34,2,9,11,1
102.7149535,1.4575735,-0.820085173,1.016702037,-0.166294495,0.500138,-0.484117,0.003240757,3/1/2015,2/5/2015,Southwest Airlines,Akron OH,Orlando FL,40.91388889,-81.44166667,28.43166667,-81.32472222,3,1,2,5
87.97627496,2.572159985,-0.630925351,-1.019468494,-0.363701876,-0.499862,0.449216333,-0.375205358,1/29/2015,11/15/2014,Delta Airlines,Atlanta GA,Newark NJ,33.64083333,-84.42722222,40.69583333,-74.17166667,1,29,11,15
237.9798465,0.035414231,-0.820085173,-0.292264733,1.854430525,-0.499862,0.349216333,0.489456296,1/26/2015,1/11/2015,American Airlines,Las Vegas NV,Orlando FL,36.08,-115.1522222,28.43166667,-81.32472222,1,26,1,11
52.38340936,2.572159985,-0.441765528,-0.874027742,-0.859280764,-0.499776,0.111139467,0.033315945,4/19/2015,3/28/2015,Delta Airlines,Minneapolis MN,St. Louis MO,44.88611111,-93.21777778,38.74722222,-90.36444444,4,19,3,28
241.8162488,0.790489189,-0.630925351,-0.466793636,2.016122795,0.500138,0.182549667,0.27892998,3/21/2015,12/4/2014,United Airlines,Phoenix AZ,Newark NJ,33.43611111,-112.0094444,40.69583333,-74.17166667,3,21,12,4
125.621806,2.572159985,-0.74915024,-0.146823981,0.159266718,0.000138,-0.184117,0.241335995,2/10/2015,1/19/2015,Delta Airlines,San Diego CA,Seattle WA,32.73277778,-117.1872222,47.44722222,-122.3055556,2,10,1,19
75.87767915,2.572159985,-0.772795218,-0.699498839,-0.858025853,0.500138,-0.450783667,-0.074453479,3/2/2015,10/31/2014,Delta Airlines,Detroit MI,Philadelphia PA,42.21666667,-83.34444444,39.86805556,-75.24861111,3,2,10,31
71.56473262,0.035414231,-0.678215307,0.434939028,-0.858025853,0.500138,-0.317450333,0.058378602,3/6/2015,11/1/2014,American Airlines,Washington DC,Washington DC,38.94166667,-77.4575,38.85166667,-77.03694444,3,6,11,1
184.3087089,1.4575735,-0.867375129,0.464027178,0.741691678,0.000138,0.082549667,0.384193138,2/18/2015,1/9/2015,Southwest Airlines,Houston TX,Los Angeles CA,29.645,-95.27861111,33.9425,-118.4080556,2,18,1,9
90.97299198,1.4575735,-0.891020107,2.267492505,-0.858025853,0.500138,-0.384117,-0.197260496,3/4/2015,11/20/2014,Southwest Airlines,Portland ME,Baltimore MD,43.64444444,-70.30361111,39.17555556,-76.67138889,3,4,11,20
336.6586164,0.790489189,-0.938310063,-0.175912131,2.996636706,-0.499862,0.249216333,0.351611684,1/23/2015,11/7/2014,United Airlines,San Francisco CA,Boston MA,37.61888889,-122.375,42.36361111,-71.00611111,1,23,11,7
170.1591897,2.572159985,-0.323540639,-0.05955953,0.587361653,0.500138,-0.417450333,0.093466321,3/3/2015,1/21/2015,Delta Airlines,Minneapolis MN,Las Vegas NV,44.88611111,-93.21777778,36.08,-115.1522222,3,3,1,21
65.59232662,1.4575735,-0.441765528,1.162142789,-0.850228,0.000138,-0.217450333,-0.457912125,2/9/2015,11/24/2014,Southwest Airlines,Oklahoma City OK,St. Louis MO,35.39222222,-97.60166667,38.74722222,-90.36444444,2,9,11,24
182.1522357,1.4575735,-0.867375129,0.464027178,0.741691678,0.000138,0.249216333,0.298980105,2/23/2015,12/11/2014,Southwest Airlines,Houston TX,Los Angeles CA,29.645,-95.27861111,33.9425,-118.4080556,2,23,12,11
167.6793063,1.4575735,-0.772795218,-0.350441034,0.653415568,-0.499776,0.011139467,0.449356045,4/16/2015,2/5/2015,Southwest Airlines,Houston TX,Philadelphia PA,29.645,-95.27861111,39.86805556,-75.24861111,4,16,2,5
71.56473262,1.4575735,-0.891020107,-0.874027742,-0.858025853,0.000138,0.315883,0.406749529,2/25/2015,11/17/2014,Southwest Airlines,Buffalo NY,Baltimore MD,42.94111111,-78.73638889,39.17555556,-76.67138889,2,25,11,17
209.136995,0.790489189,-0.630925351,0.056793072,1.131232845,0.000138,-0.050783667,0.126047774,2/14/2015,12/1/2014,United Airlines,Denver CO,Newark NJ,39.77444444,-104.8797222,40.69583333,-74.17166667,2,14,12,1
160.7135267,2.572159985,-0.96195504,1.453024293,0.206713957,-0.499776,-0.288860533,0.436824717,4/7/2015,3/2/2015,Delta Airlines,New York NY,Fort Lauderdale FL,40.77944444,-73.87583333,26.07416667,-80.15166667,4,7,3,2
137.5755505,2.572159985,-0.276250684,-1.019468494,-0.093025399,-0.499862,0.149216333,0.499481358,1/20/2015,10/30/2014,Delta Airlines,Atlanta GA,Providence RI,33.64083333,-84.42722222,41.72833333,-71.42611111,1,20,10,30
101.0508834,1.4575735,-0.370830595,-0.466793636,-0.468904567,-0.499776,-0.4555272,-0.199766762,4/2/2015,2/27/2015,Southwest Airlines,Orlando FL,Memphis TN,28.43166667,-81.32472222,35.04972222,-89.97861111,4,2,2,27
117.8872359,1.4575735,-0.323540639,-0.583146238,-0.334255857,0.000138,0.182549667,-0.330092576,2/21/2015,10/27/2014,Southwest Airlines,Portland OR,Las Vegas NV,45.58916667,-122.595,36.08,-115.1522222,2,21,10,27
304.2041164,2.572159985,-0.867375129,0.929437585,2.387426254,-0.499776,-0.222193867,-0.34513017,4/9/2015,4/1/2015,Delta Airlines,Miami FL,Los Angeles CA,25.7925,-80.28611111,33.9425,-118.4080556,4,9,4,1
129.1283236,1.4575735,-0.394475573,-0.903115892,-0.139932621,-0.499776,-0.4555272,0.414268326,4/2/2015,2/14/2015,Southwest Airlines,Atlanta GA,San Antonio TX,33.64083333,-84.42722222,29.53333333,-98.46944444,4,2,2,14
80.78015733,0.790489189,-0.630925351,0.114969373,-0.40893713,0.500138,0.115883,0.213767073,3/19/2015,3/12/2015,United Airlines,Chicago IL,Newark NJ,41.97805556,-87.90611111,40.69583333,-74.17166667,3,19,3,12
90.51795909,1.4575735,-0.796440196,0.493115329,-0.859280764,-0.499776,-0.222193867,0.496975093,4/9/2015,3/29/2015,Southwest Airlines,Baltimore MD,Buffalo NY,39.17555556,-76.67138889,42.94111111,-78.73638889,4,9,3,29
52.15647326,2.572159985,-0.914665085,2.761991063,-0.858025853,0.500138,0.149216333,0.236323464,3/20/2015,11/20/2014,Delta Airlines,Jackson/Vicksburg MS,Atlanta GA,32.30972222,-90.07583333,33.64083333,-84.42722222,3,20,11,20
195.4346267,0.790489189,-0.630925351,3.750988178,1.322256291,0.000138,-0.284117,-0.049390822,2/7/2015,1/15/2015,United Airlines,Hayden CO,Newark NJ,40.48166667,-107.22,40.69583333,-74.17166667,2,7,1,15
264.4108674,2.572159985,-0.938310063,-0.466793636,2.302951448,-0.499862,0.149216333,0.251361058,1/20/2015,1/19/2015,Delta Airlines,Phoenix AZ,Boston MA,33.43611111,-112.0094444,42.36361111,-71.00611111,1,20,1,19
78.03415241,2.572159985,-0.914665085,-0.350441034,-0.858025853,0.000138,0.015883,0.484443764,2/16/2015,12/28/2014,Delta Airlines,Memphis TN,Atlanta GA,35.04972222,-89.97861111,33.64083333,-84.42722222,2,16,12,28
225.0544712,2.572159985,-0.654570329,-0.961292193,1.753140391,0.500138,-0.317450333,0.118528977,3/6/2015,11/9/2014,Delta Airlines,Los Angeles CA,Detroit MI,33.9425,-118.4080556,42.21666667,-83.34444444,3,6,11,9
62.90555765,2.572159985,-0.914665085,0.522203479,-0.757046645,0.000138,0.349216333,0.038328476,2/26/2015,2/21/2015,Delta Airlines,Norfolk VA,Atlanta GA,36.89583333,-76.20138889,33.64083333,-84.42722222,2,26,2,21
66.68386551,0.035414231,-0.725505262,2.965608116,-0.859280764,-0.499776,-0.4555272,0.436824717,4/2/2015,2/3/2015,American Airlines,Killeen TX,Dallas/Fort Worth TX,31.06472222,-97.8275,32.89444444,-97.02972222,4,2,2,3
83.42368821,1.4575735,-0.772795218,-0.205000282,-0.483733537,-0.499776,-0.288860533,-0.016809368,4/7/2015,2/15/2015,Southwest Airlines,Nashville TN,Philadelphia PA,36.12666667,-86.68194444,39.86805556,-75.24861111,4,7,2,15
173.8602246,1.4575735,-0.323540639,-0.321352884,0.937912268,-0.499776,0.111139467,-0.182222902,4/19/2015,2/12/2015,Southwest Airlines,New Orleans LA,Las Vegas NV,29.99111111,-90.25138889,36.08,-115.1522222,4,19,2,12
145.1288817,0.790489189,-0.630925351,0.929437585,0.2239935,-0.499776,0.1444728,-0.064428416,4/20/2015,3/25/2015,United Airlines,Miami FL,Newark NJ,25.7925,-80.28611111,40.69583333,-74.17166667,4,20,3,25
71.65135564,1.4575735,-0.323540639,0.056793072,-0.585996439,0.000138,0.082549667,-0.139616386,2/18/2015,1/22/2015,Southwest Airlines,Denver CO,Las Vegas NV,39.77444444,-104.8797222,36.08,-115.1522222,2,18,1,22
202.9928358,0.790489189,-0.867375129,-0.75767514,1.358404826,-0.499776,-0.288860533,0.356624216,4/7/2015,4/6/2015,United Airlines,Chicago IL,Los Angeles CA,41.97805556,-87.90611111,33.9425,-118.4080556,4,7,4,6
114.0567217,1.4575735,-0.347185617,-0.08864768,-0.462021953,0.000138,-0.117450333,-0.310042451,2/12/2015,10/15/2014,Southwest Airlines,Indianapolis IN,Jacksonville FL,39.72888889,-86.28166667,30.48472222,-81.68777778,2,12,10,15
73.72120588,2.572159985,-0.914665085,0.725820532,-0.858025853,0.500138,0.215883,0.46940617,3/22/2015,2/16/2015,Delta Airlines,Nashville TN,Atlanta GA,36.12666667,-86.68194444,33.64083333,-84.42722222,3,22,2,16
138.4095357,1.4575735,-0.465410506,-0.583146238,0.089228306,0.500138,0.115883,-0.147135183,3/19/2015,12/10/2014,Southwest Airlines,Portland OR,Phoenix AZ,45.58916667,-122.595,33.43611111,-112.0094444,3,19,12,10
78.03415241,1.4575735,-0.441765528,1.88934655,-0.858025853,0.500138,-0.250783667,-0.069440947,3/8/2015,2/10/2015,Southwest Airlines,Tulsa OK,St. Louis MO,36.19777778,-95.88972222,38.74722222,-90.36444444,3,8,2,10
241.3089426,1.4575735,-0.20531575,-0.903115892,2.041997254,-0.499862,0.115883,-0.139616386,1/19/2015,12/18/2014,Southwest Airlines,Orlando FL,San Diego CA,28.43166667,-81.32472222,32.73277778,-117.1872222,1,19,12,18
117.8493242,-0.530215066,-0.938310063,1.831170249,0.094897921,-0.499776,0.0444728,0.441837248,4/17/2015,3/29/2015,JetBlue Airlines,Jacksonville FL,Boston MA,30.48472222,-81.68777778,42.36361111,-71.00611111,4,17,3,29
235.8368375,2.572159985,-0.654570329,-0.961292193,1.753140391,0.500138,0.415883,0.033315945,3/28/2015,10/17/2014,Delta Airlines,Los Angeles CA,Detroit MI,33.9425,-118.4080556,42.21666667,-83.34444444,3,28,10,17
218.9148154,0.790489189,-0.559990417,0.813084983,1.496295155,-0.499776,-0.488860533,-0.437862,4/1/2015,3/22/2015,United Airlines,Houston TX,Portland OR,29.98333333,-95.34,45.58916667,-122.595,4,1,3,22
132.8963606,0.035414231,-0.678215307,1.22031909,-0.064937749,0.500138,0.282549667,0.100985118,3/24/2015,1/18/2015,American Airlines,Miami FL,Washington DC,25.7925,-80.28611111,38.85166667,-77.03694444,3,24,1,18
73.33490329,0.790489189,-0.228960728,-0.466793636,-0.525748775,-0.499862,0.182549667,0.479431233,1/21/2015,12/11/2014,United Airlines,Phoenix AZ,San Francisco CA,33.43611111,-112.0094444,37.61888889,-122.375,1,21,12,11
93.12946524,0.790489189,-0.441765528,0.114969373,-0.858025853,-0.499862,0.282549667,0.151110431,1/24/2015,12/12/2014,United Airlines,Chicago IL,St. Louis MO,41.97805556,-87.90611111,38.74722222,-90.36444444,1,24,12,12
52.15647326,2.572159985,-0.914665085,3.052872567,-0.858025853,0.500138,-0.150783667,-0.019315634,3/11/2015,1/19/2015,Delta Airlines,Valparaiso FL,Atlanta GA,30.48333333,-86.52527778,33.64083333,-84.42722222,3,11,1,19
103.4429056,1.4575735,-0.276250684,0.725820532,-0.087205768,0.500138,0.049216333,-0.179716637,3/17/2015,12/21/2014,Southwest Airlines,Nashville TN,Providence RI,36.12666667,-86.68194444,41.72833333,-71.42611111,3,17,12,21
204.9364904,1.4575735,-0.323540639,2.471109559,1.132996992,0.000138,-0.450783667,0.188704416,2/2/2015,11/17/2014,Southwest Airlines,Birmingham AL,Las Vegas NV,33.56305556,-86.75555556,36.08,-115.1522222,2,2,11,17
69.40825936,1.4575735,-0.441765528,0.58037978,-0.858025853,0.500138,0.182549667,0.344092887,3/21/2015,11/16/2014,Southwest Airlines,Milwaukee WI,St. Louis MO,42.95027778,-87.89722222,38.74722222,-90.36444444,3,21,11,16
80.98432166,2.572159985,-0.465410506,0.434939028,-0.859280764,-0.499776,-0.4555272,0.404243263,4/2/2015,3/16/2015,Delta Airlines,San Diego CA,Phoenix AZ,32.73277778,-117.1872222,33.43611111,-112.0094444,4,2,3,16
226.0600939,2.572159985,-0.820085173,0.347674576,1.667416636,0.000138,-0.250783667,0.389205669,2/8/2015,1/6/2015,Delta Airlines,Salt Lake City UT,Orlando FL,40.78416667,-111.9669444,28.43166667,-81.32472222,2,8,1,6
161.9088194,2.572159985,-0.654570329,0.376762727,0.225503738,-0.499776,0.111139467,0.351611684,4/19/2015,2/14/2015,Delta Airlines,West Palm Beach/Palm Beach FL,Detroit MI,26.68222222,-80.09416667,42.21666667,-83.34444444,4,19,2,14
106.9427825,1.4575735,-0.441765528,0.056793072,-0.302965114,0.000138,-0.484117,0.178679353,2/1/2015,1/20/2015,Southwest Airlines,Denver CO,St. Louis MO,39.77444444,-104.8797222,38.74722222,-90.36444444,2,1,1,20
93.12946524,1.4575735,-0.465410506,-0.612234388,-0.858025853,0.000138,0.315883,-0.269942201,2/25/2015,11/14/2014,Southwest Airlines,Ontario CA,Phoenix AZ,34.05611111,-117.6011111,33.43611111,-112.0094444,2,25,11,14
85.75114037,2.572159985,-0.796440196,-0.699498839,-0.859280764,-0.499776,-0.388860533,-0.350142702,4/4/2015,3/23/2015,Delta Airlines,Detroit MI,Buffalo NY,42.21666667,-83.34444444,42.94111111,-78.73638889,4,4,3,23
54.76681872,0.035414231,-0.725505262,0.144057523,-0.859280764,-0.499776,-0.322193867,0.271411183,4/6/2015,3/28/2015,American Airlines,San Antonio TX,Dallas/Fort Worth TX,29.53333333,-98.46944444,32.89444444,-97.02972222,4,6,3,28
89.69099643,1.4575735,-0.441765528,0.056793072,-0.302965114,0.000138,0.415883,0.389205669,2/28/2015,12/10/2014,Southwest Airlines,Denver CO,St. Louis MO,39.77444444,-104.8797222,38.74722222,-90.36444444,2,28,12,10
124.6826751,1.4575735,-0.938310063,-0.205000282,-0.022483607,-0.499776,-0.1555272,-0.267435935,4/11/2015,1/28/2015,Southwest Airlines,Nashville TN,Boston MA,36.12666667,-86.68194444,42.36361111,-71.00611111,4,11,1,28
60.78236631,2.572159985,-0.914665085,2.412933258,-0.858025853,0.000138,0.082549667,-0.127085058,2/18/2015,1/27/2015,Delta Airlines,Chattanooga TN,Atlanta GA,35.03638889,-85.20361111,33.64083333,-84.42722222,2,18,1,27
65.09531283,2.572159985,-0.654570329,1.540288744,-0.858025853,0.000138,-0.050783667,-0.375205358,2/14/2015,11/26/2014,Delta Airlines,Harrisburg PA,Detroit MI,40.19305556,-76.76222222,42.21666667,-83.34444444,2,14,11,26
71.45068422,2.572159985,-0.914665085,2.034787302,-0.859280764,-0.499776,0.111139467,0.085947524,4/19/2015,3/31/2015,Delta Airlines,Evansville IN,Atlanta GA,38.03666667,-87.5325,33.64083333,-84.42722222,4,19,3,31
54.31294652,2.572159985,-0.607280373,-1.019468494,-0.858025853,0.000138,0.415883,0.143591634,2/28/2015,11/25/2014,Delta Airlines,Atlanta GA,Columbus OH,33.64083333,-84.42722222,39.99111111,-82.87833333,2,28,11,25
140.0462736,1.4575735,-0.323540639,-0.350441034,0.481296663,-0.499776,-0.2555272,0.421787123,4/8/2015,2/26/2015,Southwest Airlines,Houston TX,Las Vegas NV,29.645,-95.27861111,36.08,-115.1522222,4,8,2,26
267.577237,2.572159985,-0.914665085,1.133054638,1.946624396,0.000138,0.115883,0.193716947,2/19/2015,12/18/2014,Delta Airlines,Sacramento CA,Atlanta GA,38.69555556,-121.5897222,33.64083333,-84.42722222,2,19,12,18
139.8132528,1.4575735,-0.276250684,-0.205000282,-0.084367766,-0.499776,-0.088860533,-0.046884556,4/13/2015,3/3/2015,Southwest Airlines,Nashville TN,Providence RI,36.12666667,-86.68194444,41.72833333,-71.42611111,4,13,3,3
96.30338286,2.572159985,-0.914665085,1.394847992,-0.368389639,-0.499862,0.282549667,-0.350142702,1/24/2015,12/10/2014,Delta Airlines,Des Moines IA,Atlanta GA,41.53388889,-93.65666667,33.64083333,-84.42722222,1,24,12,10
144.0330933,1.4575735,-0.938310063,0.725820532,-0.025544155,-0.499862,0.182549667,-0.252398341,1/21/2015,10/16/2014,Southwest Airlines,Nashville TN,Boston MA,36.12666667,-86.68194444,42.36361111,-71.00611111,1,21,10,16
208.4962034,1.4575735,-0.820085173,-0.466793636,1.527184726,0.000138,-0.317450333,0.191210682,2/6/2015,1/15/2015,Southwest Airlines,Phoenix AZ,Orlando FL,33.43611111,-112.0094444,28.43166667,-81.32472222,2,6,1,15
251.0429081,0.790489189,-0.867375129,-0.961292193,1.888942618,-0.499776,0.0444728,0.268904917,4/17/2015,2/2/2015,United Airlines,Cleveland OH,Los Angeles CA,41.41083333,-81.84944444,33.9425,-118.4080556,4,17,2,2
80.19062567,2.572159985,-0.914665085,0.725820532,-0.858025853,0.500138,0.082549667,-0.124578792,3/18/2015,1/14/2015,Delta Airlines,Nashville TN,Atlanta GA,36.12666667,-86.68194444,33.64083333,-84.42722222,3,18,1,14
158.4310298,1.4575735,-0.867375129,0.464027178,0.741691678,-0.499862,0.149216333,-0.112047464,1/20/2015,11/1/2014,Southwest Airlines,Houston TX,Los Angeles CA,29.645,-95.27861111,33.9425,-118.4080556,1,20,11,1
101.850345,2.572159985,-0.914665085,1.627553196,-0.281361074,0.000138,-0.250783667,0.228804667,2/8/2015,10/17/2014,Delta Airlines,Syracuse NY,Atlanta GA,43.11055556,-76.1025,33.64083333,-84.42722222,2,8,10,17
186.6675502,0.790489189,-0.630925351,-0.786763291,0.71103292,-0.499862,0.415883,-0.237360747,1/28/2015,12/23/2014,United Airlines,Dallas/Fort Worth TX,Newark NJ,32.89444444,-97.02972222,40.69583333,-74.17166667,1,28,12,23
213.4477694,0.790489189,-0.938310063,-0.932204043,1.09736497,0.000138,0.415883,-0.239867013,2/28/2015,2/9/2015,United Airlines,Houston TX,Boston MA,29.98333333,-95.34,42.36361111,-71.00611111,2,28,2,9
217.602374,2.572159985,-0.914665085,-0.146823981,1.602387584,0.500138,-0.417450333,0.266398652,3/3/2015,11/30/2014,Delta Airlines,San Diego CA,Atlanta GA,32.73277778,-117.1872222,33.64083333,-84.42722222,3,3,11,30
84.50357219,1.4575735,-0.323540639,-0.466793636,-0.858025853,0.500138,0.249216333,0.241335995,3/23/2015,2/25/2015,Southwest Airlines,Phoenix AZ,Las Vegas NV,33.43611111,-112.0094444,36.08,-115.1522222,3,23,2,25
127.8497193,1.4575735,-0.820085173,0.260410125,-0.211784161,0.500138,-0.350783667,0.298980105,3/5/2015,3/5/2015,Southwest Airlines,Pittsburgh PA,Orlando FL,40.49666667,-80.23583333,28.43166667,-81.32472222,3,5,3,5
54.31294652,1.4575735,-0.512700462,1.772993948,-0.858025853,0.000138,0.282549667,0.233817198,2/24/2015,11/3/2014,Southwest Airlines,Oakland CA,Burbank CA,37.72138889,-122.2208333,34.2,-118.3577778,2,24,11,3
107.7165832,2.572159985,-0.843730151,-1.019468494,-0.459993606,0.000138,-0.384117,-0.272448466,2/4/2015,12/6/2014,Delta Airlines,Atlanta GA,Houston TX,33.64083333,-84.42722222,29.98333333,-95.34,2,4,12,6
82.34709893,2.572159985,-0.914665085,-0.205000282,-0.858025853,-0.499862,0.482549667,0.331561559,1/30/2015,10/23/2014,Delta Airlines,New Orleans LA,Atlanta GA,29.99111111,-90.25138889,33.64083333,-84.42722222,1,30,10,23
114.186003,0.790489189,-0.843730151,-1.019468494,-0.459993606,0.500138,0.182549667,-0.034353228,3/21/2015,11/28/2014,United Airlines,Atlanta GA,Houston TX,33.64083333,-84.42722222,29.98333333,-95.34,3,21,11,28
99.7383912,1.4575735,-0.465410506,1.162142789,-0.212995002,0.000138,-0.417450333,-0.36267403,2/3/2015,12/27/2014,Southwest Airlines,Oklahoma City OK,Phoenix AZ,35.39222222,-97.60166667,33.43611111,-112.0094444,2,3,12,27
107.0079996,1.4575735,-0.347185617,-0.844939592,-0.369609484,-0.499862,0.515883,0.136072837,1/31/2015,1/17/2015,Southwest Airlines,Philadelphia PA,Jacksonville FL,39.86805556,-75.24861111,30.48472222,-81.68777778,1,31,1,17
111.3233863,2.572159985,-0.914665085,-0.030471379,-0.419822978,-0.499776,-0.288860533,-0.427836937,4/7/2015,4/5/2015,Delta Airlines,Buffalo NY,Atlanta GA,42.94111111,-78.73638889,33.64083333,-84.42722222,4,7,4,5
194.4833273,1.4575735,-0.891020107,0.056793072,0.935159233,0.500138,0.049216333,-0.430343203,3/17/2015,12/11/2014,Southwest Airlines,Denver CO,Baltimore MD,39.77444444,-104.8797222,39.17555556,-76.67138889,3,17,12,11
215.6659834,2.572159985,-0.867375129,-0.08864768,1.470505378,0.500138,0.015883,0.206248276,3/16/2015,1/30/2015,Delta Airlines,Indianapolis IN,Los Angeles CA,39.72888889,-86.28166667,33.9425,-118.4080556,3,16,1,30
168.3317548,0.790489189,-0.252605706,0.405850877,0.363937867,-0.499776,0.077806133,-0.011796837,4/18/2015,3/20/2015,United Airlines,Newark NJ,New Orleans LA,40.69583333,-74.17166667,29.99111111,-90.25138889,4,18,3,20
67.2517861,0.035414231,-0.465410506,3.489194824,-0.858025853,0.500138,0.015883,-0.074453479,3/16/2015,10/20/2014,American Airlines,Victorville CA,Phoenix AZ,34.5975,-117.3830556,33.43611111,-112.0094444,3,16,10,20
113.0201453,-0.530215066,-0.938310063,-0.05955953,-0.393150237,-0.499776,0.1444728,0.349105419,4/20/2015,2/19/2015,JetBlue Airlines,Charlotte NC,Boston MA,35.21916667,-80.93583333,42.36361111,-71.00611111,4,20,2,19
71.56473262,1.4575735,-0.512700462,-0.466793636,-0.858025853,0.500138,0.482549667,0.01326582,3/30/2015,11/25/2014,Southwest Airlines,Phoenix AZ,Burbank CA,33.43611111,-112.0094444,34.2,-118.3577778,3,30,11,25
91.05195248,2.572159985,-0.181670772,-1.019468494,-0.247778722,-0.499862,0.382549667,0.088453789,1/27/2015,12/29/2014,Delta Airlines,Atlanta GA,Austin TX,33.64083333,-84.42722222,30.19444444,-97.67,1,27,12,29
127.2101115,-0.504041969,-0.74915024,3.721900027,0.054713989,-0.499776,0.077806133,-0.209791825,4/18/2015,4/5/2015,Alaska Airlines,Palm Springs CA,Seattle WA,33.82666667,-116.505,47.44722222,-122.3055556,4,18,4,5
88.81651872,2.572159985,-0.914665085,1.802082098,-0.858025853,0.500138,-0.250783667,-0.36267403,3/8/2015,11/21/2014,Delta Airlines,Charleston/Dunbar WV,Atlanta GA,38.37277778,-81.59305556,33.64083333,-84.42722222,3,8,11,21
126.5137514,1.4575735,-0.772795218,-0.903115892,-0.165077122,-0.499862,0.282549667,-0.159666511,1/24/2015,11/19/2014,Southwest Airlines,Orlando FL,Philadelphia PA,28.43166667,-81.32472222,39.86805556,-75.24861111,1,24,11,19
165.1206927,1.4575735,-0.654570329,0.056793072,0.305307844,0.500138,0.249216333,-0.194754231,3/23/2015,3/13/2015,Southwest Airlines,Denver CO,Detroit MI,39.77444444,-104.8797222,42.21666667,-83.34444444,3,23,3,13
224.9560245,1.4575735,-0.654570329,0.085881223,1.366461303,-0.499776,0.2444728,-0.452899594,4/23/2015,1/17/2015,Southwest Airlines,Las Vegas NV,Detroit MI,36.08,-115.1522222,42.21666667,-83.34444444,4,23,1,17
127.8018908,1.4575735,-0.394475573,-0.146823981,0.294972343,-0.499862,0.149216333,-0.282473529,1/20/2015,10/25/2014,Southwest Airlines,San Diego CA,San Antonio TX,32.73277778,-117.1872222,29.53333333,-98.46944444,1,20,10,25
291.9864927,0.790489189,-0.938310063,-0.961292193,2.837098129,0.000138,-0.450783667,0.464393639,2/2/2015,11/23/2014,United Airlines,Los Angeles CA,Boston MA,33.9425,-118.4080556,42.36361111,-71.00611111,2,2,11,23
128.8883467,1.4575735,-0.607280373,-1.048556645,-0.218638532,-0.499776,0.111139467,-0.415305609,4/19/2015,3/30/2015,Southwest Airlines,Tampa FL,Columbus OH,27.97305556,-82.53527778,39.99111111,-82.87833333,4,19,3,30
98.71808665,1.4575735,-0.441765528,0.522203479,-0.296670567,0.000138,-0.250783667,-0.252398341,2/8/2015,12/31/2014,Southwest Airlines,Norfolk VA,St. Louis MO,36.89583333,-76.20138889,38.74722222,-90.36444444,2,8,12,31
102.73512,2.572159985,-0.867375129,-0.524969937,-0.629762471,-0.499776,-0.4555272,0.116022712,4/2/2015,3/21/2015,Delta Airlines,Salt Lake City UT,Los Angeles CA,40.78416667,-111.9669444,33.9425,-118.4080556,4,2,3,21
